6.080000, 41.133747, 0.000000, 0.000000
6.090000, 41.133747, 0.000000, 0.000000
6.100000, 41.133747, 0.000000, 0.000000
6.110000, 41.133747, 0.000000, 0.000000
6.120000, 41.133747, 0.000000, 0.000000
6.130000, 41.133747, 0.000000, 0.000000
6.140000, 41.133747, 0.000000, 0.000000
6.150000, 41.133747, 0.000000, 0.000000
6.160000, 41.133747, 0.000000, 0.000000
6.170000, 41.133747, 0.000000, 0.000000
6.180000, 41.133747, 0.000000, 0.000000
6.190000, 41.133747, 0.000000, 0.000000
6.200000, 41.133747, 0.000000, 0.000000
6.210000, 41.133747, 0.000000, 0.000000
6.220000, 41.133747, 0.000000, 0.000000
6.230000, 41.133747, 0.000000, 0.000000
6.240000, 41.133747, 0.000000, 0.000000
6.250000, 41.133747, 0.000000, 0.000000
6.260000, 41.133747, 0.000000, 0.000000
6.270000, 41.133747, 0.000000, 0.000000
6.280000, 41.133747, 0.000000, 0.000000
6.290000, 41.133747, 0.000000, 0.000000
6.300000, 41.133747, 0.000000, 0.000000
6.310000, 41.133747, 0.000000, 0.000000
6.320000, 41.133747, 0.000000, 0.000000
6.330000, 41.133747, 0.000000, 0.000000
6.340000, 41.133747, 0.000000, 0.000000
6.350000, 41.133747, 0.000000, 0.000000
6.360000, 41.133747, 0.000000, 0.000000
6.370000, 41.133747, 0.000000, 0.000000
6.380000, 41.133747, 0.000000, 0.000000
6.390000, 41.133747, 0.000000, 0.000000
6.400000, 41.133747, 0.000000, 0.000000
6.410000, 41.133747, 0.000000, 0.000000
6.420000, 41.133747, 0.000000, 0.000000
6.430000, 41.133747, 0.000000, 0.000000
6.440000, 41.133747, 0.000000, 0.000000
6.450000, 41.133747, 0.000000, 0.000000
6.460000, 41.133747, 0.000000, 0.000000
6.470000, 41.133747, 0.000000, 0.000000
6.480000, 41.133747, 0.000000, 0.000000
6.490000, 41.133747, 0.000000, 0.000000
6.500000, 41.133747, 0.000000, 0.000000
6.510000, 41.133747, 0.000000, 0.000000
6.520000, 41.133747, 0.000000, 0.000000
6.530000, 41.133747, 0.000000, 0.000000
6.540000, 41.133747, 0.000000, 0.000000
6.550000, 41.133747, 0.000000, 0.000000
6.560000, 41.133747, 0.000000, 0.000000
6.570000, 41.133747, 0.000000, 0.000000
6.580000, 41.133747, 0.000000, 0.000000
6.590000, 41.133747, 0.000000, 0.000000
6.600000, 41.133747, 0.000000, 0.000000
6.610000, 41.133747, 0.000000, 0.000000
6.620000, 41.133747, 0.000000, 0.000000
6.630000, 41.133747, 0.000000, 0.000000
6.640000, 41.133747, 0.000000, 0.000000
6.650000, 41.133747, 0.000000, 0.000000
6.660000, 41.133747, 0.000000, 0.000000
6.670000, 41.133747, 0.000000, 0.000000
6.680000, 41.133747, 0.000000, 0.000000
6.690000, 41.133747, 0.000000, 0.000000
6.700000, 41.133747, 0.000000, 0.000000
6.710000, 41.133747, 0.000000, 0.000000
6.720000, 41.133747, 0.000000, 0.000000
6.730000, 41.133747, 0.000000, 0.000000
6.740000, 41.133747, 0.000000, 0.000000
6.750000, 41.133747, 0.000000, 0.000000
6.760000, 41.133747, 0.000000, 0.000000
6.770000, 41.133747, 0.000000, 0.000000
6.780000, 41.133747, 0.000000, 0.000000
6.790000, 41.133747, 0.000000, 0.000000
6.800000, 41.133747, 0.000000, 0.000000
6.810000, 41.133747, 0.000000, 0.000000
6.820000, 41.133747, 0.000000, 0.000000
6.830000, 41.133747, 0.000000, 0.000000
6.840000, 41.133747, 0.000000, 0.000000
6.850000, 41.133747, 0.000000, 0.000000
6.860000, 41.133747, 0.000000, 0.000000
6.870000, 41.133747, 0.000000, 0.000000
6.880000, 41.133747, 0.000000, 0.000000
6.890000, 41.133747, 0.000000, 0.000000
6.900000, 41.133747, 0.000000, 0.000000
6.910000, 41.133747, 0.000000, 0.000000
6.920000, 41.133747, 0.000000, 0.000000
6.930000, 41.133747, 0.000000, 0.000000
6.940000, 41.133747, 0.000000, 0.000000
6.950000, 41.133747, 0.000000, 0.000000
6.960000, 41.133747, 0.000000, 0.000000
6.970000, 41.133747, 0.000000, 0.000000
6.980000, 41.133747, 0.000000, 0.000000
6.990000, 41.133747, 0.000000, 0.000000
7.000000, 41.133747, 0.000000, 0.000000
7.010000, 41.133747, 0.000000, 0.000000
7.020000, 41.133747, 0.000000, 0.000000
7.030000, 41.133747, 0.000000, 0.000000
7.040000, 41.133747, 0.000000, 0.000000
7.050000, 41.133747, 0.000000, 0.000000
7.060000, 41.133747, 0.000000, 0.000000
7.070000, 41.133747, 0.000000, 0.000000
7.080000, 41.133747, 0.000000, 0.000000
7.090000, 41.133747, 0.000000, 0.000000
7.100000, 41.133747, 0.000000, 0.000000
7.110000, 41.133747, 0.000000, 0.000000
7.120000, 41.133747, 0.000000, 0.000000
7.130000, 41.133747, 0.000000, 0.000000
7.140000, 41.133747, 0.000000, 0.000000
7.150000, 41.133747, 0.000000, 0.000000
7.160000, 41.133747, 0.000000, 0.000000
7.170000, 41.133747, 0.000000, 0.000000
7.180000, 41.133747, 0.000000, 0.000000
7.190000, 41.133747, 0.000000, 0.000000
7.200000, 41.133747, 0.000000, 0.000000
7.210000, 41.133747, 0.000000, 0.000000
7.220000, 41.133747, 0.000000, 0.000000
7.230000, 41.133747, 0.000000, 0.000000
7.240000, 41.133747, 0.000000, 0.000000
7.250000, 41.133747, 0.000000, 0.000000
7.260000, 41.133747, 0.000000, 0.000000
7.270000, 41.133747, 0.000000, 0.000000
7.280000, 41.133747, 0.000000, 0.000000
7.290000, 41.133747, 0.000000, 0.000000
7.300000, 41.133747, 0.000000, 0.000000
7.310000, 41.133747, 0.000000, 0.000000
7.320000, 41.133747, 0.000000, 0.000000
7.330000, 41.133747, 0.000000, 0.000000
7.340000, 41.133747, 0.000000, 0.000000
7.350000, 41.133747, 0.000000, 0.000000
7.360000, 41.133747, 0.000000, 0.000000
7.370000, 41.133747, 0.000000, 0.000000
7.380000, 41.133747, 0.000000, 0.000000
7.390000, 41.133747, 0.000000, 0.000000
7.400000, 41.133747, 0.000000, 0.000000
7.410000, 41.133747, 0.000000, 0.000000
7.420000, 41.133747, 0.000000, 0.000000
7.430000, 41.133747, 0.000000, 0.000000
7.440000, 41.133747, 0.000000, 0.000000
7.450000, 41.133747, 0.000000, 0.000000
7.460000, 41.133747, 0.000000, 0.000000
7.470000, 41.133747, 0.000000, 0.000000
7.480000, 41.133747, 0.000000, 0.000000
7.490000, 41.133747, 0.000000, 0.000000
7.500000, 41.133747, 0.000000, 0.000000
7.510000, 41.133747, 0.000000, 0.000000
7.520000, 41.133747, 0.000000, 0.000000
7.530000, 41.133747, 0.000000, 0.000000
7.540000, 41.133747, 0.000000, 0.000000
7.550000, 41.133747, 0.000000, 0.000000
7.560000, 41.133747, 0.000000, 0.000000
7.570000, 41.133747, 0.000000, 0.000000
7.580000, 41.133747, 0.000000, 0.000000
7.590000, 41.133747, 0.000000, 0.000000
7.600000, 41.133747, 0.000000, 0.000000
7.610000, 41.133747, 0.000000, 0.000000
7.620000, 41.133747, 0.000000, 0.000000
7.630000, 41.133747, 0.000000, 0.000000
7.640000, 41.133747, 0.000000, 0.000000
7.650000, 41.133747, 0.000000, 0.000000
7.660000, 41.133747, 0.000000, 0.000000
7.670000, 41.133747, 0.000000, 0.000000
7.680000, 41.133747, 0.000000, 0.000000
7.690000, 41.133747, 0.000000, 0.000000
7.700000, 41.133747, 0.000000, 0.000000
7.710000, 41.133747, 0.000000, 0.000000
7.720000, 41.133747, 0.000000, 0.000000
7.730000, 41.133747, 0.000000, 0.000000
7.740000, 41.133747, 0.000000, 0.000000
7.750000, 41.133747, 0.000000, 0.000000
7.760000, 41.133747, 0.000000, 0.000000
7.770000, 41.133747, 0.000000, 0.000000
7.780000, 41.133747, 0.000000, 0.000000
7.790000, 41.133747, 0.000000, 0.000000
7.800000, 41.133747, 0.000000, 0.000000
7.810000, 41.133747, 0.000000, 0.000000
7.820000, 41.133747, 0.000000, 0.000000
7.830000, 41.133747, 0.000000, 0.000000
7.840000, 41.133747, 0.000000, 0.000000
7.850000, 41.133747, 0.000000, 0.000000
7.860000, 41.133747, 0.000000, 0.000000
7.870000, 41.133747, 0.000000, 0.000000
7.880000, 41.133747, 0.000000, 0.000000
7.890000, 41.133747, 0.000000, 0.000000
7.900000, 41.133747, 0.000000, 0.000000
7.910000, 41.133747, 0.000000, 0.000000
7.920000, 41.133747, 0.000000, 0.000000
7.930000, 41.133747, 0.000000, 0.000000
7.940000, 41.133747, 0.000000, 0.000000
7.950000, 41.133747, 0.000000, 0.000000
7.960000, 41.133747, 0.000000, 0.000000
7.970000, 41.133747, 0.000000, 0.000000
7.980000, 41.133747, 0.000000, 0.000000
7.990000, 41.133747, 0.000000, 0.000000
8.000000, 41.133747, 0.000000, 0.000000
8.010000, 41.133747, 0.000000, 0.000000
8.020000, 41.133747, 0.000000, 0.000000
8.030000, 41.133747, 0.000000, 0.000000
8.040000, 41.133747, 0.000000, 0.000000
8.050000, 41.133747, 0.000000, 0.000000
8.060000, 41.133747, 0.000000, 0.000000
8.070000, 41.133747, 0.000000, 0.000000
8.080000, 41.133747, 0.000000, 0.000000
8.090000, 41.133747, 0.000000, 0.000000
8.100000, 41.133747, 0.000000, 0.000000
8.110000, 41.133747, 0.000000, 0.000000
8.120000, 41.133747, 0.000000, 0.000000
8.130000, 41.133747, 0.000000, 0.000000
8.140000, 41.133747, 0.000000, 0.000000
8.150000, 41.133747, 0.000000, 0.000000
8.160000, 41.133747, 0.000000, 0.000000
8.170000, 41.133747, 0.000000, 0.000000
8.180000, 41.133747, 0.000000, 0.000000
8.190000, 41.133747, 0.000000, 0.000000
8.200000, 41.133747, 0.000000, 0.000000
8.210000, 41.133747, 0.000000, 0.000000
8.220000, 41.133747, 0.000000, 0.000000
8.230000, 41.133747, 0.000000, 0.000000
8.240000, 41.133747, 0.000000, 0.000000
8.250000, 41.133747, 0.000000, 0.000000
8.260000, 41.133747, 0.000000, 0.000000
8.270000, 41.133747, 0.000000, 0.000000
8.280000, 41.133747, 0.000000, 0.000000
8.290000, 41.133747, 0.000000, 0.000000
8.300000, 41.133747, 0.000000, 0.000000
8.310000, 41.133747, 0.000000, 0.000000
8.320000, 41.133747, 0.000000, 0.000000
8.330000, 41.133747, 0.000000, 0.000000
8.340000, 41.133747, 0.000000, 0.000000
8.350000, 41.133747, 0.000000, 0.000000
8.360000, 41.133747, 0.000000, 0.000000
8.370000, 41.133747, 0.000000, 0.000000
8.380000, 41.133747, 0.000000, 0.000000
8.390000, 41.133747, 0.000000, 0.000000
8.400000, 41.133747, 0.000000, 0.000000
8.410000, 41.133747, 0.000000, 0.000000
8.420000, 41.133747, 0.000000, 0.000000
8.430000, 41.133747, 0.000000, 0.000000
8.440000, 41.133747, 0.000000, 0.000000
8.450000, 41.133747, 0.000000, 0.000000
8.460000, 41.133747, 0.000000, 0.000000
8.470000, 41.133747, 0.000000, 0.000000
8.480000, 41.133747, 0.000000, 0.000000
8.490000, 41.133747, 0.000000, 0.000000
8.500000, 41.133747, 0.000000, 0.000000
8.510000, 41.133747, 0.000000, 0.000000
8.520000, 41.133747, 0.000000, 0.000000
8.530000, 41.133747, 0.000000, 0.000000
8.540000, 41.133747, 0.000000, 0.000000
8.550000, 41.133747, 0.000000, 0.000000
8.560000, 41.133747, 0.000000, 0.000000
8.570000, 41.133747, 0.000000, 0.000000
8.580000, 41.133747, 0.000000, 0.000000
8.590000, 41.133747, 0.000000, 0.000000
8.600000, 41.133747, 0.000000, 0.000000
8.610000, 41.133747, 0.000000, 0.000000
8.620000, 41.133747, 0.000000, 0.000000
8.630000, 41.133747, 0.000000, 0.000000
8.640000, 41.133747, 0.000000, 0.000000
8.650000, 41.133747, 0.000000, 0.000000
8.660000, 41.133747, 0.000000, 0.000000
8.670000, 41.133747, 0.000000, 0.000000
8.680000, 41.133747, 0.000000, 0.000000
8.690000, 41.133747, 0.000000, 0.000000
8.700000, 41.133747, 0.000000, 0.000000
8.710000, 41.133747, 0.000000, 0.000000
8.720000, 41.133747, 0.000000, 0.000000
8.730000, 41.133747, 0.000000, 0.000000
8.740000, 41.133747, 0.000000, 0.000000
8.750000, 41.133747, 0.000000, 0.000000
8.760000, 41.133747, 0.000000, 0.000000
8.770000, 41.133747, 0.000000, 0.000000
8.780000, 41.133747, 0.000000, 0.000000
8.790000, 41.133747, 0.000000, 0.000000
8.800000, 41.133747, 0.000000, 0.000000
8.810000, 41.133747, 0.000000, 0.000000
8.820000, 41.133747, 0.000000, 0.000000
8.830000, 41.133747, 0.000000, 0.000000
8.840000, 41.133747, 0.000000, 0.000000
8.850000, 41.133747, 0.000000, 0.000000
8.860000, 41.133747, 0.000000, 0.000000
8.870000, 41.133747, 0.000000, 0.000000
8.880000, 41.133747, 0.000000, 0.000000
8.890000, 41.133747, 0.000000, 0.000000
8.900000, 41.133747, 0.000000, 0.000000
8.910000, 41.133747, 0.000000, 0.000000
8.920000, 41.133747, 0.000000, 0.000000
8.930000, 41.133747, 0.000000, 0.000000
8.940000, 41.133747, 0.000000, 0.000000
8.950000, 41.133747, 0.000000, 0.000000
8.960000, 41.133747, 0.000000, 0.000000
8.970000, 41.133747, 0.000000, 0.000000
8.980000, 41.133747, 0.000000, 0.000000
8.990000, 41.133747, 0.000000, 0.000000
9.000000, 41.133747, 0.000000, 0.000000
9.010000, 41.133747, 0.000000, 0.000000
9.020000, 41.133747, 0.000000, 0.000000
9.030000, 41.133747, 0.000000, 0.000000
9.040000, 41.133747, 0.000000, 0.000000
9.050000, 41.133747, 0.000000, 0.000000
9.060000, 41.133747, 0.000000, 0.000000
9.070000, 41.133747, 0.000000, 0.000000
9.080000, 41.133747, 0.000000, 0.000000
9.090000, 41.133747, 0.000000, 0.000000
9.100000, 41.133747, 0.000000, 0.000000
9.110000, 41.133747, 0.000000, 0.000000
9.120000, 41.133747, 0.000000, 0.000000
9.130000, 41.133747, 0.000000, 0.000000
9.140000, 41.133747, 0.000000, 0.000000
9.150000, 41.133747, 0.000000, 0.000000
9.160000, 41.133747, 0.000000, 0.000000
9.170000, 41.133747, 0.000000, 0.000000
9.180000, 41.133747, 0.000000, 0.000000
9.190000, 41.133747, 0.000000, 0.000000
9.200000, 41.133747, 0.000000, 0.000000
9.210000, 41.133747, 0.000000, 0.000000
9.220000, 41.133747, 0.000000, 0.000000
9.230000, 41.133747, 0.000000, 0.000000
9.240000, 41.133747, 0.000000, 0.000000
9.250000, 41.133747, 0.000000, 0.000000
9.260000, 41.133747, 0.000000, 0.000000
9.270000, 41.133747, 0.000000, 0.000000
9.280000, 41.133747, 0.000000, 0.000000
9.290000, 41.133747, 0.000000, 0.000000
9.300000, 41.133747, 0.000000, 0.000000
9.310000, 41.133747, 0.000000, 0.000000
9.320000, 41.133747, 0.000000, 0.000000
9.330000, 41.133747, 0.000000, 0.000000
9.340000, 41.133747, 0.000000, 0.000000
9.350000, 41.133747, 0.000000, 0.000000
9.360000, 41.133747, 0.000000, 0.000000
9.370000, 41.133747, 0.000000, 0.000000
9.380000, 41.133747, 0.000000, 0.000000
9.390000, 41.133747, 0.000000, 0.000000
9.400000, 41.133747, 0.000000, 0.000000
9.410000, 41.133747, 0.000000, 0.000000
9.420000, 41.133747, 0.000000, 0.000000
9.430000, 41.133747, 0.000000, 0.000000
9.440000, 41.133747, 0.000000, 0.000000
9.450000, 41.133747, 0.000000, 0.000000
9.460000, 41.133747, 0.000000, 0.000000
9.470000, 41.133747, 0.000000, 0.000000
9.480000, 41.133747, 0.000000, 0.000000
9.490000, 41.133747, 0.000000, 0.000000
9.500000, 41.133747, 0.000000, 0.000000
9.510000, 41.133747, 0.000000, 0.000000
9.520000, 41.133747, 0.000000, 0.000000
9.530000, 41.133747, 0.000000, 0.000000
9.540000, 41.133747, 0.000000, 0.000000
9.550000, 41.133747, 0.000000, 0.000000
9.560000, 41.133747, 0.000000, 0.000000
9.570000, 41.133747, 0.000000, 0.000000
9.580000, 41.133747, 0.000000, 0.000000
9.590000, 41.133747, 0.000000, 0.000000
9.600000, 41.133747, 0.000000, 0.000000
9.610000, 41.133747, 0.000000, 0.000000
9.620000, 41.133747, 0.000000, 0.000000
9.630000, 41.133747, 0.000000, 0.000000
9.640000, 41.133747, 0.000000, 0.000000
9.650000, 41.133747, 0.000000, 0.000000
9.660000, 41.133747, 0.000000, 0.000000
9.670000, 41.133747, 0.000000, 0.000000
9.680000, 41.133747, 0.000000, 0.000000
9.690000, 41.133747, 0.000000, 0.000000
9.700000, 41.133747, 0.000000, 0.000000
9.710000, 41.133747, 0.000000, 0.000000
9.720000, 41.133747, 0.000000, 0.000000
9.730000, 41.133747, 0.000000, 0.000000
9.740000, 41.133747, 0.000000, 0.000000
9.750000, 41.133747, 0.000000, 0.000000
9.760000, 41.133747, 0.000000, 0.000000
9.770000, 41.133747, 0.000000, 0.000000
9.780000, 41.133747, 0.000000, 0.000000
9.790000, 41.133747, 0.000000, 0.000000
9.800000, 41.133747, 0.000000, 0.000000
9.810000, 41.133747, 0.000000, 0.000000
9.820000, 41.133747, 0.000000, 0.000000
9.830000, 41.133747, 0.000000, 0.000000
9.840000, 41.133747, 0.000000, 0.000000
9.850000, 41.133747, 0.000000, 0.000000
9.860000, 41.133747, 0.000000, 0.000000
9.870000, 41.133747, 0.000000, 0.000000
9.880000, 41.133747, 0.000000, 0.000000
9.890000, 41.133747, 0.000000, 0.000000
9.900000, 41.133747, 0.000000, 0.000000
9.910000, 41.133747, 0.000000, 0.000000
9.920000, 41.133747, 0.000000, 0.000000
9.930000, 41.133747, 0.000000, 0.000000
9.940000, 41.133747, 0.000000, 0.000000
9.950000, 41.133747, 0.000000, 0.000000
9.960000, 41.133747, 0.000000, 0.000000
9.970000, 41.133747, 0.000000, 0.000000
9.980000, 41.133747, 0.000000, 0.000000
9.990000, 41.133747, 0.000000, 0.000000
10.000000, 41.133747, 0.000000, 0.000000
